anio_acci,nro_acci,fecha,desc_dia,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion
2020,8338,2020-01-06,Lunes,18:35:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,Ninguna,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8339,2020-03-08,Domingo,09:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8340,2020-01-06,Lunes,20:30:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8341,2020-03-08,Domingo,21:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8342,2020-03-08,Domingo,21:30:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8343,2020-03-09,Lunes,01:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8344,2020-03-08,Domingo,22:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8345,2020-01-06,Lunes,21:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8346,2020-03-09,Lunes,16:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8347,2020-03-09,Lunes,19:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8348,2020-03-09,Lunes,19:00:00,,0.0,1,Moto/Ciclomotor, ,1,0,0,0,0,1,0,"    -32.95756, -60.66618",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8349,2020-01-07,Martes,10:10:00,,0.0,1,Moto/Ciclomotor, ,2,2,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8350,2020-01-07,Martes,14:40:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8351,2020-03-10,Martes,12:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8352,2020-01-07,Martes,16:30:00,,0.0,1,Automóvil, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8353,2020-03-12,Jueves,10:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8354,2020-01-07,Martes,20:20:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8355,2020-03-12,Jueves,15:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8356,2020-03-12,Jueves,16:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8357,2020-01-07,Martes,22:15:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8358,2020-03-12,Jueves,17:00:00,,0.0,2,"Otros,Peatón", ,2,1,0,0,0,0,1,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8359,2020-03-12,Jueves,18:00:00,,0.0,2,"Otros,Peatón", ,2,1,0,0,0,0,1,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8360,2020-01-07,Martes,22:30:00,,0.0,1,Moto/Ciclomotor, ,2,1,0,0,0,0,1,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8361,2020-03-12,Jueves,18:55:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8362,2020-03-12,Jueves,19:00:00,,0.0,1,Automóvil, ,3,2,0,0,0,0,1,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8363,2020-03-13,Viernes,07:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8364,2020-01-09,Jueves,00:40:00,,0.0,2,"Peatón,Otros", ,2,1,0,0,1,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8365,2020-03-13,Viernes,14:30:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8366,2020-03-13,Viernes,21:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8367,2020-03-13,Viernes,22:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8368,2020-01-09,Jueves,12:45:00,,0.0,1,Automóvil, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8369,2020-01-09,Jueves,14:00:00,,0.0,2,"Peatón,Otros", ,2,1,0,0,1,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8370,2020-01-09,Jueves,15:10:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8371,2020-01-09,Jueves,15:30:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8372,2020-03-14,Sabado,01:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8373,2020-03-14,Sabado,02:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8374,2020-03-14,Sabado,14:30:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8375,2020-03-14,Sabado,05:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8376,2020-03-14,Sabado,05:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8377,2020-09-09,Miercoles,16:00:00,,0.0,1,Moto/Ciclomotor, ,2,2,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8378,2020-03-14,Sabado,19:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8379,2020-03-14,Sabado,21:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8380,2020-03-14,Sabado,22:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8381,2020-03-14,Sabado,22:30:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8382,2020-03-15,Domingo,07:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8383,2020-03-15,Domingo,18:30:00,,0.0,2,"Peatón,Otros", ,2,1,0,0,0,0,1,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8384,2020-03-15,Domingo,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8385,2020-03-16,Lunes,19:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8386,2020-01-09,Jueves,16:45:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8387,2020-03-16,Lunes,21:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8388,2020-03-17,Martes,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8389,2020-01-09,Jueves,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8390,2020-03-17,Martes,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,8391,2020-03-17,Martes,23:30:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,Buena,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8392,2020-03-18,Miercoles,17:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8393,2020-03-18,Miercoles,19:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8394,2020-03-19,Jueves,09:30:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8395,2020-03-19,Jueves,13:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8396,2020-03-19,Jueves,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8397,2020-03-19,Jueves,23:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8399,2020-01-09,Jueves,19:30:00,,0.0,2,"Peatón,Otros", ,2,1,0,0,1,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8400,2020-03-20,Viernes,18:30:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8401,2020-03-21,Sabado,12:30:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8402,2020-03-23,Lunes,16:00:00,,0.0,1,Otros, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
2020,8403,2020-03-24,Martes,14:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8404,2020-03-24,Martes,22:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8405,2020-03-26,Jueves,15:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8406,2020-03-26,Jueves,17:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8407,2020-03-27,Viernes,15:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8408,2020-03-28,Sabado,00:05:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8409,2020-03-28,Sabado,20:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8410,2020-01-09,Jueves,21:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8411,2020-01-09,Jueves,22:10:00,,0.0,2,"Peatón,Otros", ,2,1,0,0,1,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D
2020,8412,2020-01-09,Jueves,23:00:00,,0.0,1,Bicicleta, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Cañda ocupante,S/D,S/D,S/D,S/D
2020,8413,2020-01-10,Viernes,00:30:00,,0.0,1,Transporte de Pasajeros Urbano (> 8 asientos), ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,Otro,S/D,Otro,S/D,S/D,S/D,S/D
2020,8414,2020-03-29,Domingo,04:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Nocturna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8415,2020-03-29,Domingo,16:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8416,2020-01-10,Viernes,12:15:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8417,2020-03-29,Domingo,18:00:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
2020,8418,2020-01-10,Viernes,12:20:00,,0.0,1,Moto/Ciclomotor, ,1,1,0,0,0,0,0,"-32.95817760227484,-60.666264034822",S/D,,ROSARIO,Rosario,S/D,S/D,II,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Diurna,S/D,S/D,S/D,Otro,S/D,S/D,S/D,S/D
